"age","TBR_1_mu","TBR_1_sigma","TBR_2_mu","TBR_2_sigma","TBR_3_mu","TBR_3_sigma","TBR_4_mu","TBR_4_sigma","TBR_5_mu","TBR_5_sigma","TBR_6_mu","TBR_6_sigma","TBR_7_mu","TBR_7_sigma","TBR_8_mu","TBR_8_sigma","TBR_9_mu","TBR_9_sigma","TBR_10_mu","TBR_10_sigma","TBR_11_mu","TBR_11_sigma","TBR_12_mu","TBR_12_sigma","TBR_13_mu","TBR_13_sigma","TBR_14_mu","TBR_14_sigma","TBR_15_mu","TBR_15_sigma","TBR_16_mu","TBR_16_sigma","TBR_17_mu","TBR_17_sigma","TBR_18_mu","TBR_18_sigma","TBR_19_mu","TBR_19_sigma"
6.1382447731012,0.979060308693843,0.255424672544479,0.93466975944891,0.269822089740469,0.998074240667989,0.226193495140841,0.973351903217217,0.238243892592963,1.04588980073922,0.203077383141518,1.01681021849135,0.202718926151937,1.17466414862861,0.216927189867712,1.17730871925226,0.216242929124202,1.21589576499083,0.269371003104504,1.20116286414362,0.282098397671568,1.02393590733146,0.248980914075892,1.01926740808846,0.254018485017525,0.851189313104582,0.384246515159429,0.832262925149733,0.333762376725905,1.14687078825604,0.252211144473628,1.15103537338309,0.24332850924544,1.13989628808478,0.207756074869723,1.27161907969285,0.206368024808363,1.33504499800799,0.223484433017214
6.17346975321022,0.975275048122718,0.255560558290145,0.931778893343171,0.269938876157374,0.994542278214106,0.226375892556254,0.969604318368685,0.238634337273345,1.04265295463653,0.203295744659768,1.01345759301665,0.202935327164166,1.17181586593265,0.217133654097936,1.17463620052039,0.21646328722932,1.21101764713084,0.26950330833836,1.19657116746675,0.282219327344812,1.02040918270044,0.249000886187181,1.01569103916907,0.254061130360624,0.848583886782486,0.383716178556323,0.829483510858264,0.333712591210077,1.14316152532908,0.252220075779781,1.14760774629398,0.243502460105927,1.1366025167732,0.208287036221944,1.26983360152212,0.206571919089514,1.33204033958465,0.223647704305719
6.2088968756693,0.971492964332558,0.255696516016898,0.928888620848622,0.270055712846784,0.991009837233256,0.226558160706921,0.965857996481663,0.239023983508403,1.03940784705518,0.20351434076923,1.01009884862766,0.203151958968148,1.16894472190821,0.2173403147019,1.17193655458131,0.216683869771173,1.206139674964,0.269635465194732,1.19197830963319,0.282340090995704,1.01688334555882,0.249020818299696,1.01211654590629,0.254103247298788,0.845978826987562,0.383186195886678,0.826705867758857,0.333662813176045,1.13944926901579,0.252228740279332,1.14417153889194,0.24367640968066,1.13330776925289,0.208817796470057,1.26801578694482,0.206776014611496,1.32900519186746,0.223811094752515
6.24452730049414,0.967714253522245,0.255832545749052,0.925998990198656,0.270172599818776,0.987476971461041,0.226740284954347,0.962113072621392,0.239412757497987,1.03615421263482,0.203733171713689,1.00673379240388,0.203368821801189,1.16604990642277,0.217547171863347,1.16920894855694,0.216904676974218,1.20126179399685,0.269767461739422,1.18738419721515,0.282460676625345,1.01335843890296,0.249040708945068,1.00854403152926,0.254144810371096,0.843374149551141,0.382656560312942,0.823930073231429,0.333613042635889,1.13573393360582,0.252237127925455,1.1407264960786,0.243850349825036,1.13001206364417,0.209348271295585,1.26616455099913,0.20698031156409,1.3259387787819,0.223974604442641
6.28036219435729,0.963939111890003,0.255968647510907,0.923110049626466,0.27028953708342,0.983943734632678,0.22692225061488,0.958369681852523,0.23980058500743,1.0328917860154,0.203952237737167,1.00336223142498,0.203585915900824,1.16313060934497,0.217754225766186,1.16645254956982,0.217125709063127,1.19638394973629,0.269899286015701,1.18278873678517,0.28258107221512,1.0098345057291,0.249060556654482,1.00497359926681,0.254185794103727,0.840769870304516,0.382127265036642,0.821156204655719,0.333563279601678,1.13201543338883,0.252245228670899,1.13727236275574,0.24402427237163,1.12671541806708,0.20987837559479,1.26427880872451,0.207184810137239,1.32284032425329,0.224138233461196
6.31640273062641,0.960167735633013,0.256104821326759,0.92022184736494,0.270406524650774,0.980410180482771,0.227104042959827,0.954627959238761,0.240187391370403,1.02962030183726,0.20417153908392,0.999983972770906,0.203803241504811,1.1601860205453,0.217961476594493,1.16366652474348,0.217346966262786,1.19150608768969,0.270030926044406,1.17819183491629,0.282701265726805,1.00631158903327,0.249080359958687,1.00140535234727,0.254226173010562,0.83816600507892,0.381598303298303,0.818384339411173,0.333513524085475,1.12829368265459,0.252253032468113,1.13380888382541,0.244198169130216,1.12341785064126,0.21040802348024,1.26235747516241,0.207389510521044,1.31970905220674,0.224301981893334
6.35265008940263,0.956400320948361,0.256241067220891,0.917334431646936,0.270523562530885,0.976876362745872,0.227285647215504,0.950888039843733,0.240573101491651,1.02633949474081,0.204391075998443,0.996598823521643,0.204020798851132,1.15721532989444,0.218168924532508,1.16085004120152,0.217568448798302,1.18662815336447,0.270162369823968,1.17359339818161,0.282821245102592,1.00278973181151,0.249100117387989,0.997839393998905,0.254265921593677,0.835562569705581,0.38106966837741,0.815614554877214,0.333463776099336,1.12456859569285,0.252260529269331,1.13033580418968,0.244372031887734,1.12011937948631,0.210937128282313,1.26039946535444,0.207594412905771,1.31654418656734,0.22446584982427
6.38910545755924,0.952637064033139,0.25637738521758,0.914447850705311,0.270640650733791,0.973342335156535,0.227467048563345,0.947150058731063,0.240957639850174,1.02304909936644,0.204610848725465,0.993206590757169,0.204238588177998,1.15421772726306,0.218376569764641,1.15800226606754,0.217790156894996,1.18175009226807,0.270293605330486,1.1689933331542,0.282940998265177,0.999268977059842,0.249119827472256,0.994275827450004,0.254305014343952,0.832959580015727,0.380541353592343,0.812846928433263,0.333414035655306,1.12084008679337,0.252267709026693,1.12685286875061,0.244545852408298,1.1168200227218,0.211465602551306,1.25840369434222,0.207799517481846,1.31334495126015,0.224629837339276
6.42577002878051,0.948878161084705,0.256513775341091,0.911562152773007,0.270757789269516,0.96980815144947,0.227648232140017,0.943414150964624,0.241340930502613,1.01974885035443,0.204830857509952,0.989807081557392,0.204456609723843,1.15119240252133,0.218584412475467,1.15512236646489,0.218012090778405,1.17687184990778,0.270424620517807,1.16439154640703,0.283060513117834,0.995749367774336,0.249139488740921,0.990714755928973,0.254343425741684,0.830357051840603,0.38001335230032,0.810081537458818,0.333364302765426,1.11710807024589,0.252274561692364,1.12335982241021,0.244719622433196,1.11351979846746,0.211993358059858,1.25636907716685,0.208004824439857,1.31011057021032,0.224793944523681
6.46264500360081,0.945123808300537,0.256650237615681,0.908677386082994,0.270874978148078,0.966273865359456,0.227829183037558,0.939680451608388,0.241722897086966,1.01643848234502,0.205051102597105,0.986400103002178,0.204674863727328,1.14813854553921,0.218792452849727,1.1522095095168,0.218234250674285,1.17199337179083,0.270555403317625,1.15978794451298,0.283179777544525,0.992230946951088,0.249159099722983,0.987156282664274,0.254381130257268,0.827755001011455,0.379485657897332,0.807318459333406,0.333314577441727,1.11337246034014,0.25228107721866,1.11985641007044,0.244893333680914,1.11021872484302,0.212520305805853,1.25429452886919,0.208210333970554,1.30684026734302,0.224958171462873
